Mozambique-Cabo Delgado,Bal Pharma,1
Mozambique-Maputo,Bharat Parenterals Ltd,1
Mozambique-Maputo,Bharat Parenterals Ltd,1
Mozambique-Maputo,Bharat Parenterals Ltd,1
Mozambique-Maputo,Bharat Parenterals Ltd,1
Mozambique-Tete,Bharat Parenterals Ltd,1
Mozambique-Zambezia,Bharat Parenterals Ltd,1
Mozambique-Zambezia,Bharat Parenterals Ltd,1
Mozambique-Zambezia,Bharat Parenterals Ltd,1
Mozambique-Inhambane,Bharat Parenterals Ltd,1
Mozambique-Inhambane,Bharat Parenterals Ltd,1
Mozambique-Inhambane,Bharat Parenterals Ltd,1
Mozambique-Inhambane,Bharat Parenterals Ltd,1
Mozambique-Maputo Province,Bharat Parenterals Ltd,1
Mozambique-Maputo Province,CSPC,1
Mozambique-Nampula,Guilin Pharmaceuticals,1
Mozambique-Nampula,Guilin Pharmaceuticals,1
Mozambique-Nampula,Guilin Pharmaceuticals,1
Mozambique-Nampula,Guilin Pharmaceuticals,1
Mozambique-Sofala,Industria Bhiwadi,1
Mozambique-Maputo,Intermed,1
Mozambique-Nampula,Jiangxi Xier,1
Mozambique-Maputo,Kausikh,1
Mozambique-Sofala,Lupin Ltd,1
Mozambique-Sofala,Lupin Ltd,1
Mozambique-Sofala,Lupin Ltd,1
Mozambique-Zambezia,Macleods,1
Mozambique-Cabo Delgado,Maxheal,1
Mozambique-Nampula,Maxheal,1
Mozambique-Nampula,Medopharm,1
Mozambique-Zambezia,Microlabs,1
Mozambique-Zambezia,Microlabs,1
Mozambique-Sofala,Microlabs,1
Mozambique-Nampula,Unknown,1
Mozambique-Nampula,Unknown,1
Mozambique-Sofala,Unknown,1
Mozambique-Sofala,Unknown,1
Mozambique-Sofala,Unknown,1
Mozambique-Sofala,Unknown,1
Mozambique-Sofala,Unknown,1
Mozambique-Manica,Unknown,1
Mozambique-Nampula,"Yanzhou Xier Kangtai Pharmaceutical Co., Ltd",1
Mozambique-Sofala,"Yanzhou Xier Kangtai Pharmaceutical Co., Ltd",1
Mozambique-Sofala,"Yanzhou Xier Kangtai Pharmaceutical Co., Ltd",1
Mozambique-Sofala,"Yanzhou Xier Kangtai Pharmaceutical Co., Ltd",1
Mozambique-Sofala,Yanzhowxierkangtal,1
Mozambique-Zambezia,Abbott Laboratorios S.A.,0
Mozambique-Cabo Delgado,Ajanta,0
Mozambique-Inhambane,Ajanta,0
Mozambique-Inhambane,Ajanta,0
Mozambique-Inhambane,Ajanta,0
Mozambique-Inhambane,Ajanta,0
Mozambique-Inhambane,Ajanta,0
Mozambique-Maputo,Ajanta,0
Mozambique-Maputo,Ajanta,0
Mozambique-Maputo Province,Ajanta,0
Mozambique-Nampula,Ajanta,0
Mozambique-Sofala,Ajanta,0
Mozambique-Sofala,Ajanta,0
Mozambique-Sofala,Ajanta,0
Mozambique-Sofala,Ajanta,0
Mozambique-Zambezia,Ajanta,0
Mozambique-Tete,Alicom,0
Mozambique-Tete,Alicom,0
Mozambique-Maputo,Alicon,0
Mozambique-Maputo,Alicon,0
Mozambique-Maputo,Alicon,0
Mozambique-Zambezia,Alicon,0
Mozambique-Maputo,Apex,0
Mozambique-Maputo,Apex,0
Mozambique-Maputo,Apex,0
Mozambique-Sofala,Apex Drug House,0
Mozambique-Nampula,Audeo Brndo,0
Mozambique-Nampula,Aurobindo,0
Mozambique-Cabo Delgado,Aurobindo,0
Mozambique-Inhambane,Aurobindo,0
Mozambique-Inhambane,Aurobindo,0
Mozambique-Manica,Aurobindo,0
Mozambique-Manica,Aurobindo,0
Mozambique-Maputo,Aurobindo,0
Mozambique-Maputo,Aurobindo,0
Mozambique-Nampula,Aurobindo,0
Mozambique-Nampula,Aurobindo,0
Mozambique-Nampula,Aurobindo,0
Mozambique-Nampula,Aurobindo,0
Mozambique-Nampula,Aurobindo,0
Mozambique-Nampula,Aurobindo,0
Mozambique-Nampula,Aurobindo,0
Mozambique-Sofala,Aurobindo,0
Mozambique-Sofala,Aurobindo,0
Mozambique-Sofala,Aurobindo,0
Mozambique-Sofala,Aurobindo,0
Mozambique-Tete,Aurobindo,0
Mozambique-Tete,Aurobindo,0
Mozambique-Zambezia,Aurobindo,0
Mozambique-Zambezia,Aurobindo,0
Mozambique-Zambezia,Aurobindo,0
Mozambique-Zambezia,Aurobindo,0
Mozambique-Nampula,Aurobindo,0
Mozambique-Maputo,Azevedos,0
Mozambique-Cabo Delgado,Bal Pharma,0
Mozambique-Cabo Delgado,Bal Pharma,0
Mozambique-Cabo Delgado,Bal Pharma,0
Mozambique-Cabo Delgado,Bal Pharma,0
Mozambique-Inhambane,Bal Pharma,0
Mozambique-Inhambane,Bal Pharma,0
Mozambique-Inhambane,Bal Pharma,0
Mozambique-Inhambane,Bal Pharma,0
Mozambique-Inhambane,Bal Pharma,0
Mozambique-Manica,Bal Pharma,0
Mozambique-Manica,Bal Pharma,0
Mozambique-Manica,Bal Pharma,0
Mozambique-Manica,Bal Pharma,0
Mozambique-Manica,Bal Pharma,0
Mozambique-Manica,Bal Pharma,0
Mozambique-Maputo,Bal Pharma,0
Mozambique-Sofala,Bal Pharma,0
Mozambique-Sofala,Bal Pharma,0
Mozambique-Sofala,Bal Pharma,0
Mozambique-Tete,Bal Pharma,0
Mozambique-Zambezia,Bal Pharma,0
Mozambique-Zambezia,Bal Pharma,0
Mozambique-Zambezia,Bal Pharma,0
Mozambique-Zambezia,Bal Pharma,0
Mozambique-Zambezia,Bal Pharma,0
Mozambique-Zambezia,Bal Pharma,0
Mozambique-Zambezia,Bal Pharma,0
Mozambique-Zambezia,Bal Pharma,0
Mozambique-Maputo,Bal Pharma,0
Mozambique-Maputo,Bal Pharma,0
Mozambique-Maputo,Bal Pharma,0
Mozambique-Maputo,Bal Pharma,0
Mozambique-Maputo,Basi,0
Mozambique-Sofala,BDH Industries,0
Mozambique-Sofala,BDH Industries,0
Mozambique-Zambezia,BDH Industries,0
Mozambique-Zambezia,BDH Industries,0
Mozambique-Zambezia,BDH Industries,0
Mozambique-Maputo,BDH Industries,0
Mozambique-Maputo,BDH Industries,0
Mozambique-Maputo,BDH Industries,0
Mozambique-Maputo,BDH Industries,0
Mozambique-Maputo,BDH Industries,0
Mozambique-Maputo,BDH Industries,0
Mozambique-Maputo,BDH Industries,0
Mozambique-Maputo,BDH Industries,0
Mozambique-Maputo,BDH Industries,0
Mozambique-Maputo,BDH Industries,0
Mozambique-Maputo,BDH Industries,0
Mozambique-Maputo,BDH Industries,0
Mozambique-Maputo,BDH Industries,0
Mozambique-Maputo,BDH Industries,0
Mozambique-Maputo,BDH Industries,0
Mozambique-Maputo,BDH Industries,0
Mozambique-Maputo,BDH Industries,0
Mozambique-Maputo,BDH Industries,0
Mozambique-Maputo,BDH Industries,0
Mozambique-Maputo,BDH Industries,0
Mozambique-Maputo,BDH Industries,0
Mozambique-Maputo,BDH Industries,0
Mozambique-Nampula,BDH Industries,0
Mozambique-Nampula,BDH Industries,0
Mozambique-Zambezia,Bebei Jiheng,0
Mozambique-Sofala,Bebel Jiheng,0
Mozambique-Zambezia,Beijing Novartis Ltd,0
Mozambique-Maputo Province,Beltapharma,0
Mozambique-Sofala,Bharat Parenterals Ltd,0
Mozambique-Sofala,Bharat Parenterals Ltd,0
Mozambique-Sofala,Bharat Parenterals Ltd,0
Mozambique-Sofala,Bharat Parenterals Ltd,0
Mozambique-Sofala,Bharat Parenterals Ltd,0
Mozambique-Cabo Delgado,Bharat Parenterals Ltd,0
Mozambique-Manica,Bharat Parenterals Ltd,0
Mozambique-Maputo,Bharat Parenterals Ltd,0
Mozambique-Maputo,Bharat Parenterals Ltd,0
Mozambique-Maputo,Bharat Parenterals Ltd,0
Mozambique-Maputo,Bharat Parenterals Ltd,0
Mozambique-Maputo,Bharat Parenterals Ltd,0
Mozambique-Maputo,Bharat Parenterals Ltd,0
Mozambique-Maputo,Bharat Parenterals Ltd,0
Mozambique-Maputo,Bharat Parenterals Ltd,0
